"","Subj","Age","Test","Probe","Accuracy","Rating"
"6325",218,1,1,0,0,6
"6326",218,1,1,0,0,6
"6327",218,1,1,0,0,6
"6328",218,1,1,0,0,6
"6329",218,1,1,0,0,6
"6330",218,1,1,0,0,6
"6331",218,1,1,1,0,1
"6332",218,1,1,1,0,1
"6333",218,1,1,1,0,1
"6334",218,1,1,1,0,2
"6335",218,1,1,1,0,2
"6336",218,1,1,1,0,2
"6337",218,1,1,1,0,3
"6338",218,1,1,1,0,3
"6339",218,1,1,1,0,3
"6340",218,1,1,1,1,4
"6341",218,1,1,1,1,4
"6342",218,1,1,1,1,4
"6343",218,1,1,1,1,5
"6344",218,1,1,1,1,5
"6345",218,1,1,1,1,5
"6346",218,1,1,1,1,5
"6347",218,1,1,1,1,5
"6348",218,1,1,1,1,5
"6349",218,1,1,1,1,6
"6350",218,1,1,1,1,6
"6351",218,1,1,1,1,6
"6352",218,1,1,1,1,6
"6353",218,1,1,1,1,6
"6354",218,1,1,1,1,6
"6355",218,1,1,1,1,6
"6356",218,1,1,1,1,6
"6357",218,1,1,1,1,6
"6358",218,1,1,1,1,6
"6359",218,1,1,1,1,6
"6360",218,1,1,1,1,6
"6361",219,1,0,0,1,1
"6362",219,1,0,0,1,1
"6363",219,1,0,0,1,1
"6364",219,1,0,0,1,1
"6365",219,1,0,0,1,1
"6366",219,1,0,0,1,1
"6367",219,1,0,0,1,1
"6368",219,1,0,0,1,1
"6369",219,1,0,0,1,1
"6370",219,1,0,0,1,1
"6371",219,1,0,0,1,1
"6372",219,1,0,0,1,1
"6373",219,1,0,0,1,1
"6374",219,1,0,0,1,1
"6375",219,1,0,0,1,1
"6376",219,1,0,0,1,1
"6377",219,1,0,0,1,1
"6378",219,1,0,0,1,1
"6379",219,1,0,0,1,1
"6380",219,1,0,0,1,1
"6381",219,1,0,0,1,1
"6382",219,1,0,0,1,1
"6383",219,1,0,0,1,2
"6384",219,1,0,0,1,2
"6385",219,1,0,0,1,2
"6386",219,1,0,0,1,2
"6387",219,1,0,0,0,4
"6388",219,1,0,0,0,4
"6389",219,1,0,0,0,4
"6390",219,1,0,0,0,4
"6391",219,1,0,1,0,2
"6392",219,1,0,1,0,2
"6393",219,1,0,1,0,2
"6394",219,1,0,1,0,3
"6395",219,1,0,1,0,3
"6396",219,1,0,1,1,4
"6397",219,1,0,1,1,4
"6398",219,1,0,1,1,4
"6399",219,1,0,1,1,4
"6400",219,1,0,1,1,5
"6401",219,1,0,1,1,6
"6402",219,1,0,1,1,6
"6403",219,1,0,1,1,6
"6404",219,1,0,1,1,6
"6405",219,1,0,1,1,6
"6406",219,1,0,1,1,6
"6407",219,1,0,1,1,6
"6408",219,1,0,1,1,6
"6409",219,1,0,1,1,6
"6410",219,1,0,1,1,6
"6411",219,1,0,1,1,6
"6412",219,1,0,1,1,6
"6413",219,1,0,1,1,6
"6414",219,1,0,1,1,6
"6415",219,1,0,1,1,6
"6416",219,1,0,1,1,6
"6417",219,1,0,1,1,6
"6418",219,1,0,1,1,6
"6419",219,1,0,1,1,6
"6420",219,1,0,1,1,6
"6421",219,1,1,0,1,1
"6422",219,1,1,0,1,1
"6423",219,1,1,0,1,1
"6424",219,1,1,0,1,1
"6425",219,1,1,0,1,1
"6426",219,1,1,0,1,1
"6427",219,1,1,0,1,1
"6428",219,1,1,0,1,1
"6429",219,1,1,0,1,1
"6430",219,1,1,0,1,1
"6431",219,1,1,0,1,2
"6432",219,1,1,0,1,2
"6433",219,1,1,0,1,2
"6434",219,1,1,0,1,2
"6435",219,1,1,0,1,2
"6436",219,1,1,0,1,2
"6437",219,1,1,0,1,3
"6438",219,1,1,0,0,4
"6439",219,1,1,0,0,4
"6440",219,1,1,0,0,4
"6441",219,1,1,0,0,4
"6442",219,1,1,0,0,4
"6443",219,1,1,0,0,5
"6444",219,1,1,0,0,5
"6445",219,1,1,0,0,5
"6446",219,1,1,0,0,5
"6447",219,1,1,0,0,4
"6448",219,1,1,0,0,4
"6449",219,1,1,0,0,4
"6450",219,1,1,0,0,4
"6451",219,1,1,1,0,1
"6452",219,1,1,1,0,1
"6453",219,1,1,1,0,1
"6454",219,1,1,1,0,2
"6455",219,1,1,1,0,2
"6456",219,1,1,1,0,2
"6457",219,1,1,1,0,2
"6458",219,1,1,1,0,2
"6459",219,1,1,1,0,3
"6460",219,1,1,1,0,3
"6461",219,1,1,1,0,3
"6462",219,1,1,1,0,3
"6463",219,1,1,1,1,4
"6464",219,1,1,1,1,4
"6465",219,1,1,1,1,5
"6466",219,1,1,1,1,5
"6467",219,1,1,1,1,5
"6468",219,1,1,1,1,5
"6469",219,1,1,1,1,5
"6470",219,1,1,1,1,5
"6471",219,1,1,1,1,5
"6472",219,1,1,1,1,5
"6473",219,1,1,1,1,5
"6474",219,1,1,1,1,5
"6475",219,1,1,1,1,6
"6476",219,1,1,1,1,6
"6477",219,1,1,1,1,6
"6478",219,1,1,1,1,6
"6479",219,1,1,1,1,6
"6480",219,1,1,1,1,6
"6481",220,1,0,0,1,1
"6482",220,1,0,0,1,1
"6483",220,1,0,0,1,1
"6484",220,1,0,0,1,1
"6485",220,1,0,0,1,1
"6486",220,1,0,0,1,1
"6487",220,1,0,0,1,1
"6488",220,1,0,0,1,1
"6489",220,1,0,0,1,1
"6490",220,1,0,0,1,1
"6491",220,1,0,0,1,1
"6492",220,1,0,0,1,1
"6493",220,1,0,0,1,1
"6494",220,1,0,0,1,1
"6495",220,1,0,0,1,1
"6496",220,1,0,0,1,2
"6497",220,1,0,0,1,2
"6498",220,1,0,0,1,2
"6499",220,1,0,0,1,2
"6500",220,1,0,0,1,2
"6501",220,1,0,0,1,2
"6502",220,1,0,0,1,2
"6503",220,1,0,0,1,2
"6504",220,1,0,0,1,3
"6505",220,1,0,0,1,3
"6506",220,1,0,0,0,4
"6507",220,1,0,0,0,4
"6508",220,1,0,0,0,5
"6509",220,1,0,0,0,5
"6510",220,1,0,0,0,5
"6511",220,1,0,1,0,2
"6512",220,1,0,1,0,2
"6513",220,1,0,1,0,2
"6514",220,1,0,1,0,2
"6515",220,1,0,1,0,3
"6516",220,1,0,1,0,3
"6517",220,1,0,1,0,3
"6518",220,1,0,1,1,4
"6519",220,1,0,1,1,4
"6520",220,1,0,1,1,4
"6521",220,1,0,1,1,5
"6522",220,1,0,1,1,5
"6523",220,1,0,1,1,5
"6524",220,1,0,1,1,5
"6525",220,1,0,1,1,5
"6526",220,1,0,1,1,6
"6527",220,1,0,1,1,6
"6528",220,1,0,1,1,6
"6529",220,1,0,1,1,6
"6530",220,1,0,1,1,6
"6531",220,1,0,1,1,6
"6532",220,1,0,1,1,6
"6533",220,1,0,1,1,6
"6534",220,1,0,1,1,6
"6535",220,1,0,1,1,6
"6536",220,1,0,1,1,6
"6537",220,1,0,1,1,6
"6538",220,1,0,1,1,6
"6539",220,1,0,1,1,6
"6540",220,1,0,1,1,6
"6541",220,1,1,0,1,1
"6542",220,1,1,0,1,1
"6543",220,1,1,0,1,1
"6544",220,1,1,0,1,1
"6545",220,1,1,0,1,1
"6546",220,1,1,0,1,1
"6547",220,1,1,0,1,1
"6548",220,1,1,0,1,1
"6549",220,1,1,0,1,1
"6550",220,1,1,0,1,2
"6551",220,1,1,0,1,2
"6552",220,1,1,0,1,2
"6553",220,1,1,0,1,2
"6554",220,1,1,0,1,2
"6555",220,1,1,0,1,2
"6556",220,1,1,0,1,3
"6557",220,1,1,0,1,3
"6558",220,1,1,0,1,3
"6559",220,1,1,0,0,4
"6560",220,1,1,0,0,4
"6561",220,1,1,0,0,4
"6562",220,1,1,0,0,4
"6563",220,1,1,0,0,4
"6564",220,1,1,0,0,5
"6565",220,1,1,0,0,6
"6566",220,1,1,0,0,6
"6567",220,1,1,0,0,6
"6568",220,1,1,0,0,6
"6569",220,1,1,0,0,6
"6570",220,1,1,0,0,6
"6571",220,1,1,1,0,2
"6572",220,1,1,1,0,2
"6573",220,1,1,1,0,2
"6574",220,1,1,1,0,2
"6575",220,1,1,1,0,2
"6576",220,1,1,1,0,3
"6577",220,1,1,1,0,3
"6578",220,1,1,1,0,3
"6579",220,1,1,1,0,3
"6580",220,1,1,1,0,3
"6581",220,1,1,1,1,4
"6582",220,1,1,1,1,4
"6583",220,1,1,1,1,4
"6584",220,1,1,1,1,4
"6585",220,1,1,1,1,4
"6586",220,1,1,1,1,5
"6587",220,1,1,1,1,5
"6588",220,1,1,1,1,5
"6589",220,1,1,1,1,5
"6590",220,1,1,1,1,5
"6591",220,1,1,1,1,5
"6592",220,1,1,1,1,6
"6593",220,1,1,1,1,6
"6594",220,1,1,1,1,6
"6595",220,1,1,1,1,6
"6596",220,1,1,1,1,6
"6597",220,1,1,1,1,6
"6598",220,1,1,1,1,6
"6599",220,1,1,1,1,6
"6600",220,1,1,1,1,6
"6601",221,1,0,0,1,1
"6602",221,1,0,0,1,1
"6603",221,1,0,0,1,1
"6604",221,1,0,0,1,1
"6605",221,1,0,0,1,1
"6606",221,1,0,0,1,1
"6607",221,1,0,0,1,1
"6608",221,1,0,0,1,1
"6609",221,1,0,0,1,1
"6610",221,1,0,0,1,1
"6611",221,1,0,0,1,1
"6612",221,1,0,0,1,1
"6613",221,1,0,0,1,1
"6614",221,1,0,0,1,1
"6615",221,1,0,0,1,1
"6616",221,1,0,0,1,1
"6617",221,1,0,0,1,1
"6618",221,1,0,0,1,1
"6619",221,1,0,0,1,1
"6620",221,1,0,0,1,2
"6621",221,1,0,0,1,2
"6622",221,1,0,0,1,2
"6623",221,1,0,0,1,2
"6624",221,1,0,0,1,2
"6625",221,1,0,0,1,3
"6626",221,1,0,0,1,3
"6627",221,1,0,0,0,4
"6628",221,1,0,0,0,4
"6629",221,1,0,0,0,5
"6630",221,1,0,0,0,5
"6631",221,1,0,1,0,3
"6632",221,1,0,1,0,3
"6633",221,1,0,1,0,3
"6634",221,1,0,1,1,4
"6635",221,1,0,1,1,4
"6636",221,1,0,1,1,5
"6637",221,1,0,1,1,5
"6638",221,1,0,1,1,5
"6639",221,1,0,1,1,5
"6640",221,1,0,1,1,5
"6641",221,1,0,1,1,6
"6642",221,1,0,1,1,6
"6643",221,1,0,1,1,6
"6644",221,1,0,1,1,6
"6645",221,1,0,1,1,6
"6646",221,1,0,1,1,6
"6647",221,1,0,1,1,6
"6648",221,1,0,1,1,6
"6649",221,1,0,1,1,6
"6650",221,1,0,1,1,6
"6651",221,1,0,1,1,6
"6652",221,1,0,1,1,6
"6653",221,1,0,1,1,6
"6654",221,1,0,1,1,6
"6655",221,1,0,1,1,6
"6656",221,1,0,1,1,6
"6657",221,1,0,1,1,6
"6658",221,1,0,1,1,6
"6659",221,1,0,1,1,6
"6660",221,1,0,1,1,6
"6661",221,1,1,0,1,1
"6662",221,1,1,0,1,1
"6663",221,1,1,0,1,1
"6664",221,1,1,0,1,1
"6665",221,1,1,0,1,1
"6666",221,1,1,0,1,1
"6667",221,1,1,0,1,1
"6668",221,1,1,0,1,1
"6669",221,1,1,0,1,1
"6670",221,1,1,0,1,1
"6671",221,1,1,0,1,2
"6672",221,1,1,0,1,2
"6673",221,1,1,0,1,2
"6674",221,1,1,0,1,2
"6675",221,1,1,0,1,2
"6676",221,1,1,0,1,3
"6677",221,1,1,0,0,4
"6678",221,1,1,0,0,4
"6679",221,1,1,0,0,4
"6680",221,1,1,0,0,4
"6681",221,1,1,0,0,4
"6682",221,1,1,0,0,5
"6683",221,1,1,0,0,5
"6684",221,1,1,0,0,5
"6685",221,1,1,0,0,5
"6686",221,1,1,0,0,5
"6687",221,1,1,0,0,5
"6688",221,1,1,0,0,6
"6689",221,1,1,0,0,6
"6690",221,1,1,0,0,6
"6691",221,1,1,1,0,1
"6692",221,1,1,1,0,1
"6693",221,1,1,1,0,1
"6694",221,1,1,1,0,1
"6695",221,1,1,1,0,2
"6696",221,1,1,1,0,2
"6697",221,1,1,1,0,2
"6698",221,1,1,1,0,2
"6699",221,1,1,1,0,2
"6700",221,1,1,1,0,3
"6701",221,1,1,1,0,3
"6702",221,1,1,1,0,3
"6703",221,1,1,1,1,4
"6704",221,1,1,1,1,4
"6705",221,1,1,1,1,5
"6706",221,1,1,1,1,5
"6707",221,1,1,1,1,5
"6708",221,1,1,1,1,5
"6709",221,1,1,1,1,5
"6710",221,1,1,1,1,6
"6711",221,1,1,1,1,6
"6712",221,1,1,1,1,6
"6713",221,1,1,1,1,6
"6714",221,1,1,1,1,6
"6715",221,1,1,1,1,6
"6716",221,1,1,1,1,6
"6717",221,1,1,1,1,6
"6718",221,1,1,1,1,6
"6719",221,1,1,1,1,6
"6720",221,1,1,1,1,6
"6721",222,1,0,0,1,1
"6722",222,1,0,0,1,1
"6723",222,1,0,0,1,1
"6724",222,1,0,0,1,1
"6725",222,1,0,0,1,1
"6726",222,1,0,0,1,1
"6727",222,1,0,0,1,1
"6728",222,1,0,0,1,1
"6729",222,1,0,0,1,1
"6730",222,1,0,0,1,1
"6731",222,1,0,0,1,1
"6732",222,1,0,0,1,2
"6733",222,1,0,0,1,2
"6734",222,1,0,0,1,2
"6735",222,1,0,0,1,2
"6736",222,1,0,0,1,2
"6737",222,1,0,0,1,2
"6738",222,1,0,0,1,2
"6739",222,1,0,0,1,2
"6740",222,1,0,0,1,2
"6741",222,1,0,0,1,2
"6742",222,1,0,0,1,3
"6743",222,1,0,0,0,4
"6744",222,1,0,0,0,4
"6745",222,1,0,0,0,5
"6746",222,1,0,0,0,6
"6747",222,1,0,0,0,6
"6748",222,1,0,0,0,6
"6749",222,1,0,0,0,6
"6750",222,1,0,0,0,6
"6751",222,1,0,1,0,1
"6752",222,1,0,1,0,2
"6753",222,1,0,1,0,3
"6754",222,1,0,1,0,3
"6755",222,1,0,1,0,3
"6756",222,1,0,1,1,4
"6757",222,1,0,1,1,4
"6758",222,1,0,1,1,5
"6759",222,1,0,1,1,5
"6760",222,1,0,1,1,5
"6761",222,1,0,1,1,5
"6762",222,1,0,1,1,5
"6763",222,1,0,1,1,5
"6764",222,1,0,1,1,6
"6765",222,1,0,1,1,6
"6766",222,1,0,1,1,6
"6767",222,1,0,1,1,6
"6768",222,1,0,1,1,6
"6769",222,1,0,1,1,6
"6770",222,1,0,1,1,6
"6771",222,1,0,1,1,6
"6772",222,1,0,1,1,6
"6773",222,1,0,1,1,6
"6774",222,1,0,1,1,6
"6775",222,1,0,1,1,6
"6776",222,1,0,1,1,6
"6777",222,1,0,1,1,6
"6778",222,1,0,1,1,6
"6779",222,1,0,1,1,6
"6780",222,1,0,1,1,6
"6781",222,1,1,0,1,1
"6782",222,1,1,0,1,1
"6783",222,1,1,0,1,1
"6784",222,1,1,0,1,1
"6785",222,1,1,0,1,1
"6786",222,1,1,0,1,2
"6787",222,1,1,0,1,2
"6788",222,1,1,0,1,2
"6789",222,1,1,0,1,2
"6790",222,1,1,0,1,2
"6791",222,1,1,0,1,2
"6792",222,1,1,0,1,3
"6793",222,1,1,0,1,3
"6794",222,1,1,0,1,3
"6795",222,1,1,0,1,3
"6796",222,1,1,0,0,4
"6797",222,1,1,0,0,4
"6798",222,1,1,0,0,4
"6799",222,1,1,0,0,4
"6800",222,1,1,0,0,4
"6801",222,1,1,0,0,4
"6802",222,1,1,0,0,4
"6803",222,1,1,0,0,4
"6804",222,1,1,0,0,5
"6805",222,1,1,0,0,5
"6806",222,1,1,0,0,5
"6807",222,1,1,0,0,6
"6808",222,1,1,0,0,6
"6809",222,1,1,0,0,6
"6810",222,1,1,0,0,6
"6811",222,1,1,1,0,1
"6812",222,1,1,1,0,1
"6813",222,1,1,1,0,1
"6814",222,1,1,1,0,1
"6815",222,1,1,1,0,1
"6816",222,1,1,1,0,2
"6817",222,1,1,1,0,2
"6818",222,1,1,1,0,2
"6819",222,1,1,1,0,3
"6820",222,1,1,1,0,3
"6821",222,1,1,1,0,3
"6822",222,1,1,1,0,3
"6823",222,1,1,1,0,3
"6824",222,1,1,1,1,4
"6825",222,1,1,1,1,4
"6826",222,1,1,1,1,4
"6827",222,1,1,1,1,4
"6828",222,1,1,1,1,4
"6829",222,1,1,1,1,5
"6830",222,1,1,1,1,5
"6831",222,1,1,1,1,5
"6832",222,1,1,1,1,5
"6833",222,1,1,1,1,5
"6834",222,1,1,1,1,6
"6835",222,1,1,1,1,6
"6836",222,1,1,1,1,6
"6837",222,1,1,1,1,6
"6838",222,1,1,1,1,6
"6839",222,1,1,1,1,6
"6840",222,1,1,1,1,6
"6841",223,1,0,0,1,1
"6842",223,1,0,0,1,1
"6843",223,1,0,0,1,1
"6844",223,1,0,0,1,1
"6845",223,1,0,0,1,1
"6846",223,1,0,0,1,1
"6847",223,1,0,0,1,1
"6848",223,1,0,0,1,1
"6849",223,1,0,0,1,1
"6850",223,1,0,0,1,1
"6851",223,1,0,0,1,1
"6852",223,1,0,0,1,1
"6853",223,1,0,0,1,1
"6854",223,1,0,0,1,1
"6855",223,1,0,0,1,1
"6856",223,1,0,0,1,1
"6857",223,1,0,0,1,2
"6858",223,1,0,0,1,2
"6859",223,1,0,0,1,2
"6860",223,1,0,0,1,2
"6861",223,1,0,0,1,2
"6862",223,1,0,0,1,2
"6863",223,1,0,0,1,2
"6864",223,1,0,0,1,2
"6865",223,1,0,0,1,3
"6866",223,1,0,0,0,4
"6867",223,1,0,0,0,4
"6868",223,1,0,0,0,6
"6869",223,1,0,0,0,6
"6870",223,1,0,0,0,6
"6871",223,1,0,1,0,1
"6872",223,1,0,1,0,3
"6873",223,1,0,1,0,3
"6874",223,1,0,1,1,4
"6875",223,1,0,1,1,4
"6876",223,1,0,1,1,4
"6877",223,1,0,1,1,4
"6878",223,1,0,1,1,4
"6879",223,1,0,1,1,5
"6880",223,1,0,1,1,5
"6881",223,1,0,1,1,5
"6882",223,1,0,1,1,6
"6883",223,1,0,1,1,6
"6884",223,1,0,1,1,6
"6885",223,1,0,1,1,6
"6886",223,1,0,1,1,6
"6887",223,1,0,1,1,6
"6888",223,1,0,1,1,6
"6889",223,1,0,1,1,6
"6890",223,1,0,1,1,6
"6891",223,1,0,1,1,6
"6892",223,1,0,1,1,6
"6893",223,1,0,1,1,6
"6894",223,1,0,1,1,6
"6895",223,1,0,1,1,6
"6896",223,1,0,1,1,6
"6897",223,1,0,1,1,6
"6898",223,1,0,1,1,6
"6899",223,1,0,1,1,6
"6900",223,1,0,1,1,6
"6901",223,1,1,0,1,1
"6902",223,1,1,0,1,1
"6903",223,1,1,0,1,1
"6904",223,1,1,0,1,1
"6905",223,1,1,0,1,1
"6906",223,1,1,0,1,1
"6907",223,1,1,0,1,1
"6908",223,1,1,0,1,1
"6909",223,1,1,0,1,1
"6910",223,1,1,0,1,1
"6911",223,1,1,0,1,1
"6912",223,1,1,0,1,2
"6913",223,1,1,0,1,2
"6914",223,1,1,0,1,2
"6915",223,1,1,0,1,2
"6916",223,1,1,0,1,2
"6917",223,1,1,0,1,3
"6918",223,1,1,0,1,3
"6919",223,1,1,0,0,4
"6920",223,1,1,0,0,4
"6921",223,1,1,0,0,4
"6922",223,1,1,0,0,4
"6923",223,1,1,0,0,5
"6924",223,1,1,0,0,5
"6925",223,1,1,0,0,5
"6926",223,1,1,0,0,5
"6927",223,1,1,0,0,5
"6928",223,1,1,0,0,5
"6929",223,1,1,0,0,6
"6930",223,1,1,0,0,6
"6931",223,1,1,1,0,1
"6932",223,1,1,1,0,1
"6933",223,1,1,1,0,1
"6934",223,1,1,1,0,2
"6935",223,1,1,1,0,2
"6936",223,1,1,1,0,2
"6937",223,1,1,1,0,2
"6938",223,1,1,1,0,2
"6939",223,1,1,1,0,2
"6940",223,1,1,1,0,2
"6941",223,1,1,1,0,3
"6942",223,1,1,1,0,3
"6943",223,1,1,1,0,3
"6944",223,1,1,1,0,3
"6945",223,1,1,1,1,4
"6946",223,1,1,1,1,4
"6947",223,1,1,1,1,4
"6948",223,1,1,1,1,4
"6949",223,1,1,1,1,5
"6950",223,1,1,1,1,5
"6951",223,1,1,1,1,5
"6952",223,1,1,1,1,5
"6953",223,1,1,1,1,5
"6954",223,1,1,1,1,5
"6955",223,1,1,1,1,6
"6956",223,1,1,1,1,6
"6957",223,1,1,1,1,6
"6958",223,1,1,1,1,6
"6959",223,1,1,1,1,6
"6960",223,1,1,1,1,6
"6961",224,1,0,0,1,1
"6962",224,1,0,0,1,1
"6963",224,1,0,0,1,1
"6964",224,1,0,0,1,1
"6965",224,1,0,0,1,1
"6966",224,1,0,0,1,1
"6967",224,1,0,0,1,1
"6968",224,1,0,0,1,1
"6969",224,1,0,0,1,1
"6970",224,1,0,0,1,1
"6971",224,1,0,0,1,1
"6972",224,1,0,0,1,1
"6973",224,1,0,0,1,1
"6974",224,1,0,0,1,1
"6975",224,1,0,0,1,1
"6976",224,1,0,0,1,1
"6977",224,1,0,0,1,1
"6978",224,1,0,0,1,1
"6979",224,1,0,0,1,1
"6980",224,1,0,0,1,1
"6981",224,1,0,0,1,1
"6982",224,1,0,0,1,2
"6983",224,1,0,0,1,2
"6984",224,1,0,0,1,2
"6985",224,1,0,0,1,2
"6986",224,1,0,0,1,2
"6987",224,1,0,0,1,2
"6988",224,1,0,0,0,4
"6989",224,1,0,0,0,4
"6990",224,1,0,0,0,5
"6991",224,1,0,1,0,1
"6992",224,1,0,1,0,2
"6993",224,1,0,1,0,2
"6994",224,1,0,1,0,3
"6995",224,1,0,1,0,3
"6996",224,1,0,1,0,3
"6997",224,1,0,1,1,4
"6998",224,1,0,1,1,5
"6999",224,1,0,1,1,5
"7000",224,1,0,1,1,5
"7001",224,1,0,1,1,5
"7002",224,1,0,1,1,5
"7003",224,1,0,1,1,5
"7004",224,1,0,1,1,6
"7005",224,1,0,1,1,6
"7006",224,1,0,1,1,6
"7007",224,1,0,1,1,6
"7008",224,1,0,1,1,6
"7009",224,1,0,1,1,6
"7010",224,1,0,1,1,6
"7011",224,1,0,1,1,6
"7012",224,1,0,1,1,6
"7013",224,1,0,1,1,6
"7014",224,1,0,1,1,6
"7015",224,1,0,1,1,6
"7016",224,1,0,1,1,6
"7017",224,1,0,1,1,6
"7018",224,1,0,1,1,6
"7019",224,1,0,1,1,6
"7020",224,1,0,1,1,6
"7021",224,1,1,0,1,1
"7022",224,1,1,0,1,1
"7023",224,1,1,0,1,1
"7024",224,1,1,0,1,1
"7025",224,1,1,0,1,1
"7026",224,1,1,0,1,1
"7027",224,1,1,0,1,1
"7028",224,1,1,0,1,1
"7029",224,1,1,0,1,2
"7030",224,1,1,0,1,2
"7031",224,1,1,0,1,2
"7032",224,1,1,0,1,2
"7033",224,1,1,0,1,2
"7034",224,1,1,0,1,2
"7035",224,1,1,0,1,2
"7036",224,1,1,0,1,2
"7037",224,1,1,0,1,3
"7038",224,1,1,0,1,3
"7039",224,1,1,0,1,3
"7040",224,1,1,0,1,3
"7041",224,1,1,0,0,4
"7042",224,1,1,0,0,4
"7043",224,1,1,0,0,4
"7044",224,1,1,0,0,4
"7045",224,1,1,0,0,4
"7046",224,1,1,0,0,5
"7047",224,1,1,0,0,5
"7048",224,1,1,0,0,5
"7049",224,1,1,0,0,6
"7050",224,1,1,0,0,6
"7051",224,1,1,1,0,1
"7052",224,1,1,1,0,2
"7053",224,1,1,1,0,2
"7054",224,1,1,1,0,2
"7055",224,1,1,1,0,2
"7056",224,1,1,1,0,2
"7057",224,1,1,1,0,3
"7058",224,1,1,1,0,3
"7059",224,1,1,1,0,3
"7060",224,1,1,1,0,3
"7061",224,1,1,1,1,4
"7062",224,1,1,1,1,4
"7063",224,1,1,1,1,4
"7064",224,1,1,1,1,4
"7065",224,1,1,1,1,4
"7066",224,1,1,1,1,5
"7067",224,1,1,1,1,5
"7068",224,1,1,1,1,5
"7069",224,1,1,1,1,6
"7070",224,1,1,1,1,6
"7071",224,1,1,1,1,6
"7072",224,1,1,1,1,6
"7073",224,1,1,1,1,6
"7074",224,1,1,1,1,6
"7075",224,1,1,1,1,6
"7076",224,1,1,1,1,6
"7077",224,1,1,1,1,6
"7078",224,1,1,1,1,6
"7079",224,1,1,1,1,6
"7080",224,1,1,1,1,6
"7081",225,1,0,0,1,1
"7082",225,1,0,0,1,1
"7083",225,1,0,0,1,1
"7084",225,1,0,0,1,1
"7085",225,1,0,0,1,1
"7086",225,1,0,0,1,1
"7087",225,1,0,0,1,1
"7088",225,1,0,0,1,1
"7089",225,1,0,0,1,1
"7090",225,1,0,0,1,1
"7091",225,1,0,0,1,1
"7092",225,1,0,0,1,1
"7093",225,1,0,0,1,1
"7094",225,1,0,0,1,1
"7095",225,1,0,0,1,1
"7096",225,1,0,0,1,2
"7097",225,1,0,0,1,2
"7098",225,1,0,0,1,2
"7099",225,1,0,0,1,2
"7100",225,1,0,0,1,2
"7101",225,1,0,0,1,3
"7102",225,1,0,0,1,3
"7103",225,1,0,0,1,3
"7104",225,1,0,0,0,4
"7105",225,1,0,0,0,4
"7106",225,1,0,0,0,4
"7107",225,1,0,0,0,4
"7108",225,1,0,0,0,5
"7109",225,1,0,0,0,5
"7110",225,1,0,0,0,6
"7111",225,1,0,1,0,1
"7112",225,1,0,1,0,3
"7113",225,1,0,1,0,3
"7114",225,1,0,1,0,3
"7115",225,1,0,1,0,3
"7116",225,1,0,1,0,3
"7117",225,1,0,1,1,4
"7118",225,1,0,1,1,4
"7119",225,1,0,1,1,4
"7120",225,1,0,1,1,5
"7121",225,1,0,1,1,5
"7122",225,1,0,1,1,5
"7123",225,1,0,1,1,5
"7124",225,1,0,1,1,6
"7125",225,1,0,1,1,6
"7126",225,1,0,1,1,6
"7127",225,1,0,1,1,6
"7128",225,1,0,1,1,6
"7129",225,1,0,1,1,6
"7130",225,1,0,1,1,6
"7131",225,1,0,1,1,6
"7132",225,1,0,1,1,6
"7133",225,1,0,1,1,6
"7134",225,1,0,1,1,6
"7135",225,1,0,1,1,6
"7136",225,1,0,1,1,6
"7137",225,1,0,1,1,6
"7138",225,1,0,1,1,6
"7139",225,1,0,1,1,6
"7140",225,1,0,1,1,6
"7141",225,1,1,0,1,1
"7142",225,1,1,0,1,1
"7143",225,1,1,0,1,1
"7144",225,1,1,0,1,1
"7145",225,1,1,0,1,1
"7146",225,1,1,0,1,1
"7147",225,1,1,0,1,1
"7148",225,1,1,0,1,1
"7149",225,1,1,0,1,1
"7150",225,1,1,0,1,2
"7151",225,1,1,0,1,2
"7152",225,1,1,0,1,2
"7153",225,1,1,0,1,2
"7154",225,1,1,0,1,2
"7155",225,1,1,0,1,3
"7156",225,1,1,0,1,3
"7157",225,1,1,0,0,4
"7158",225,1,1,0,0,4
"7159",225,1,1,0,0,4
"7160",225,1,1,0,0,4
"7161",225,1,1,0,0,4
"7162",225,1,1,0,0,4
"7163",225,1,1,0,0,5
"7164",225,1,1,0,0,5
"7165",225,1,1,0,0,5
"7166",225,1,1,0,0,6
"7167",225,1,1,0,0,6
"7168",225,1,1,0,0,6
"7169",225,1,1,0,0,6
"7170",225,1,1,0,0,6
"7171",225,1,1,1,0,1
"7172",225,1,1,1,0,1
"7173",225,1,1,1,0,1
"7174",225,1,1,1,0,1
"7175",225,1,1,1,0,1
"7176",225,1,1,1,0,2
"7177",225,1,1,1,0,2
"7178",225,1,1,1,0,2
"7179",225,1,1,1,0,2
"7180",225,1,1,1,0,3
"7181",225,1,1,1,0,3
"7182",225,1,1,1,0,3
"7183",225,1,1,1,0,3
"7184",225,1,1,1,1,4
"7185",225,1,1,1,1,4
"7186",225,1,1,1,1,4
"7187",225,1,1,1,1,5
"7188",225,1,1,1,1,5
"7189",225,1,1,1,1,5
"7190",225,1,1,1,1,5
"7191",225,1,1,1,1,5
"7192",225,1,1,1,1,5
"7193",225,1,1,1,1,5
"7194",225,1,1,1,1,5
"7195",225,1,1,1,1,5
"7196",225,1,1,1,1,6
"7197",225,1,1,1,1,6
