"trial","cond","id","signal","item","group","d","s","a","b","rating"
25,1,36,1,7,-1,2.79839654725977,1.18229402187263,0.665049303148781,0.978304190918534,6
26,1,36,1,18,-1,1.55602526494391,1.22081868641348,0.762274418534821,0.998060517647176,5
27,1,36,1,10,-1,1.94317236300588,1.22856338150456,0.699611372222476,0.756202387090762,6
28,1,36,1,15,-1,2.02404471216638,1.01246027043276,0.674994742527389,0.411185952570287,6
29,1,36,1,9,-1,1.79787340392804,1.17280504626832,0.530346476727646,0.860031267891656,6
30,1,36,1,13,-1,1.95499267737789,1.05225836227992,0.672470192537845,0.563528653852255,6
31,1,36,1,11,-1,2.69628963971597,0.948630883617919,0.777633081955441,0.842114988312613,5
32,1,36,1,8,-1,1.88303545120228,1.12006116496833,0.712707995713923,0.349846608501051,6
33,1,36,1,17,-1,2.50616897796896,1.30131317442375,0.673548684905137,0.701435579913805,3
34,1,36,1,12,-1,2.23495019494769,1.10503208507009,0.617199506004801,1.32961262547219,4
35,1,36,1,19,-1,2.56243472426024,1.03829078939223,0.655066230465718,0.814627730424832,6
36,1,36,1,6,-1,2.01397677425175,1.17524058672669,0.758030906306621,1.16530133670701,1
37,1,36,1,1,-1,1.75181115777364,1.05867657400298,0.590450622232247,0.368017424845171,4
38,1,36,1,2,-1,2.3471065046898,1.12059961322223,0.601175097493341,0.615679420063483,5
39,1,36,1,5,-1,2.42684254406908,1.08831349522032,0.781871237436214,1.20359315157501,6
40,1,36,1,20,-1,2.34654647805062,0.964375938586462,0.767361325266323,1.19522131917769,6
1,-1,37,0,4,-1,2.96328554912777,1.09328386943289,0.49425700105293,0.834056612081379,6
2,-1,37,0,3,-1,3.20592893402721,1.11379433150572,0.49416428105051,0.853491492901675,1
3,-1,37,0,16,-1,4.16629324441543,1.32630036217287,0.535735611618492,1.09078263730401,1
4,-1,37,0,14,-1,2.42031736534429,1.56213773185144,0.571708591639751,0.438031990981876,2
5,-1,37,0,7,-1,3.97275354644288,1.33788274633383,0.447404411208403,1.06330922019111,1
6,-1,37,0,18,-1,2.20901676558809,1.38147721864272,0.512811510047554,1.08306554691975,1
7,-1,37,0,10,-1,2.75863151133484,1.39024110795137,0.470655653019871,0.841207416363339,3
8,-1,37,0,15,-1,2.87344222758274,1.14569904110231,0.454095093280135,0.496190981842864,5
9,-1,37,0,9,-1,2.55235733066656,1.3271450309208,0.35678460534181,0.945036297164233,1
10,-1,37,0,13,-1,2.77541226240011,1.19073452249212,0.45239673077334,0.648533683124831,1
11,-1,37,0,11,-1,3.82779711435388,1.07346977008444,0.523143877485751,0.92712001758519,1
12,-1,37,0,8,-1,2.67325793199927,1.26746010698439,0.479466258631014,0.434851637773628,6
13,-1,37,0,17,-1,3.55789164511397,1.47256470169819,0.453122274338751,0.786440609186382,1
14,-1,37,0,12,-1,3.1728549414471,1.25045321502931,0.415214000337685,1.41461765474477,1
15,-1,37,0,19,-1,3.63776951065124,1.17492883082077,0.440688411755927,0.899632759697409,1
16,-1,37,0,6,-1,2.8591492439472,1.32990108609571,0.509956735099404,1.25030636597959,1
17,-1,37,0,1,-1,2.48696490015266,1.19799736453287,0.397218990737526,0.453022454117748,4
18,-1,37,0,2,-1,3.33207804287645,1.2680694144962,0.404433760404965,0.70068444933606,1
19,-1,37,0,5,-1,3.44527559292829,1.23153447528333,0.52599504874254,1.28859818084759,1
20,-1,37,0,20,-1,3.3312829990793,1.09128685872127,0.516233669127044,1.28022634845027,1
21,-1,37,1,4,-1,2.96328554912777,1.09328386943289,0.49425700105293,0.834056612081379,6
22,-1,37,1,3,-1,3.20592893402721,1.11379433150572,0.49416428105051,0.853491492901675,6
23,-1,37,1,16,-1,4.16629324441543,1.32630036217287,0.535735611618492,1.09078263730401,6
24,-1,37,1,14,-1,2.42031736534429,1.56213773185144,0.571708591639751,0.438031990981876,6
25,-1,37,1,7,-1,3.97275354644288,1.33788274633383,0.447404411208403,1.06330922019111,6
26,-1,37,1,18,-1,2.20901676558809,1.38147721864272,0.512811510047554,1.08306554691975,6
27,-1,37,1,10,-1,2.75863151133484,1.39024110795137,0.470655653019871,0.841207416363339,6
28,-1,37,1,15,-1,2.87344222758274,1.14569904110231,0.454095093280135,0.496190981842864,6
29,-1,37,1,9,-1,2.55235733066656,1.3271450309208,0.35678460534181,0.945036297164233,6
30,-1,37,1,13,-1,2.77541226240011,1.19073452249212,0.45239673077334,0.648533683124831,6
31,-1,37,1,11,-1,3.82779711435388,1.07346977008444,0.523143877485751,0.92712001758519,6
32,-1,37,1,8,-1,2.67325793199927,1.26746010698439,0.479466258631014,0.434851637773628,6
33,-1,37,1,17,-1,3.55789164511397,1.47256470169819,0.453122274338751,0.786440609186382,6
34,-1,37,1,12,-1,3.1728549414471,1.25045321502931,0.415214000337685,1.41461765474477,5
35,-1,37,1,19,-1,3.63776951065124,1.17492883082077,0.440688411755927,0.899632759697409,6
36,-1,37,1,6,-1,2.8591492439472,1.32990108609571,0.509956735099404,1.25030636597959,1
37,-1,37,1,1,-1,2.48696490015266,1.19799736453287,0.397218990737526,0.453022454117748,3
38,-1,37,1,2,-1,3.33207804287645,1.2680694144962,0.404433760404965,0.70068444933606,6
39,-1,37,1,5,-1,3.44527559292829,1.23153447528333,0.52599504874254,1.28859818084759,6
40,-1,37,1,20,-1,3.3312829990793,1.09128685872127,0.516233669127044,1.28022634845027,6
1,1,37,0,4,-1,1.93315157740208,0.912200027138562,0.49425700105293,0.834056612081379,1
2,1,37,0,3,-1,2.09144426789308,0.929313280688314,0.49416428105051,0.853491492901675,5
3,1,37,0,16,-1,2.71795485917042,1.10662130869594,0.535735611618492,1.09078263730401,1
4,1,37,0,14,-1,1.5789367089534,1.30339623699765,0.571708591639751,0.438031990981876,1
5,1,37,0,7,-1,2.59169582465527,1.11628526829632,0.447404411208403,1.06330922019111,1
6,1,37,0,18,-1,1.4410910369948,1.15265905916172,0.512811510047554,1.08306554691975,6
7,1,37,0,10,-1,1.79964190733415,1.15997135955204,0.470655653019871,0.841207416363339,2
8,1,37,0,15,-1,1.87454070245115,0.955933518829174,0.454095093280135,0.496190981842864,1
9,1,37,0,9,-1,1.6650753084947,1.10732607245979,0.35678460534181,0.945036297164233,2
10,1,37,0,13,-1,1.81058912617419,0.993509640177501,0.45239673077334,0.648533683124831,5
11,1,37,0,11,-1,2.49713094027216,0.895667795694635,0.523143877485751,0.92712001758519,1
12,1,37,0,8,-1,1.74394694752523,1.0575269390812,0.479466258631014,0.434851637773628,4
13,1,37,0,17,-1,2.32105334836943,1.22865945287309,0.453122274338751,0.786440609186382,1
14,1,37,0,12,-1,2.06986786566413,1.04333694896361,0.415214000337685,1.41461765474477,1
15,1,37,0,19,-1,2.37316308238015,0.980321891986332,0.440688411755927,0.899632759697409,3
16,1,37,0,6,-1,1.86521642255887,1.10962563406098,0.509956735099404,1.25030636597959,1
17,1,37,0,1,-1,1.62241540343246,0.999569516200475,0.397218990737526,0.453022454117748,6
18,1,37,0,2,-1,2.17373986334508,1.05803532518689,0.404433760404965,0.70068444933606,5
19,1,37,0,5,-1,2.24758628105031,1.02755177606184,0.52599504874254,1.28859818084759,2
20,1,37,0,20,-1,2.17322120250558,0.910533787220213,0.516233669127044,1.28022634845027,2
21,1,37,1,4,-1,1.93315157740208,0.912200027138562,0.49425700105293,0.834056612081379,2
22,1,37,1,3,-1,2.09144426789308,0.929313280688314,0.49416428105051,0.853491492901675,6
23,1,37,1,16,-1,2.71795485917042,1.10662130869594,0.535735611618492,1.09078263730401,6
24,1,37,1,14,-1,1.5789367089534,1.30339623699765,0.571708591639751,0.438031990981876,5
25,1,37,1,7,-1,2.59169582465527,1.11628526829632,0.447404411208403,1.06330922019111,6
26,1,37,1,18,-1,1.4410910369948,1.15265905916172,0.512811510047554,1.08306554691975,3
27,1,37,1,10,-1,1.79964190733415,1.15997135955204,0.470655653019871,0.841207416363339,6
28,1,37,1,15,-1,1.87454070245115,0.955933518829174,0.454095093280135,0.496190981842864,6
29,1,37,1,9,-1,1.6650753084947,1.10732607245979,0.35678460534181,0.945036297164233,4
30,1,37,1,13,-1,1.81058912617419,0.993509640177501,0.45239673077334,0.648533683124831,6
31,1,37,1,11,-1,2.49713094027216,0.895667795694635,0.523143877485751,0.92712001758519,6
32,1,37,1,8,-1,1.74394694752523,1.0575269390812,0.479466258631014,0.434851637773628,6
33,1,37,1,17,-1,2.32105334836943,1.22865945287309,0.453122274338751,0.786440609186382,6
34,1,37,1,12,-1,2.06986786566413,1.04333694896361,0.415214000337685,1.41461765474477,3
35,1,37,1,19,-1,2.37316308238015,0.980321891986332,0.440688411755927,0.899632759697409,6
36,1,37,1,6,-1,1.86521642255887,1.10962563406098,0.509956735099404,1.25030636597959,1
37,1,37,1,1,-1,1.62241540343246,0.999569516200475,0.397218990737526,0.453022454117748,6
38,1,37,1,2,-1,2.17373986334508,1.05803532518689,0.404433760404965,0.70068444933606,6
39,1,37,1,5,-1,2.24758628105031,1.02755177606184,0.52599504874254,1.28859818084759,2
40,1,37,1,20,-1,2.17322120250558,0.910533787220213,0.516233669127044,1.28022634845027,6
1,-1,38,0,4,-1,2.66504783743821,0.86110500535174,0.942813851988469,0.762127970827145,1
2,-1,38,0,3,-1,2.88327055592893,0.877259694949558,0.942636985090375,0.781562851647441,3
3,-1,38,0,16,-1,3.74697970110609,1.04463617583539,1.02193586446201,1.01885399604977,4
4,-1,38,0,14,-1,2.17672629029071,1.23038915834719,1.09055567923266,0.366103349727641,2
5,-1,38,0,7,-1,3.572918664804,1.05375882847278,0.853440771560978,0.991380578936877,2
6,-1,38,0,18,-1,1.98669188520429,1.08809521571897,0.978207276987425,1.01113690566552,1
7,-1,38,0,10,-1,2.48099105593648,1.09499793253481,0.897793391370278,0.769278775109105,1
8,-1,38,0,15,-1,2.58424673142859,0.902388854810095,0.866203499702494,0.42426234058863,1
9,-1,38,0,9,-1,2.29547718965682,1.04530146369615,0.680580077522208,0.873107655909999,1
10,-1,38,0,13,-1,2.49608292055623,0.937860226452395,0.862963809230344,0.576605041870597,5
11,-1,38,0,11,-1,3.44255126704334,0.845498793092949,0.9979166571759,0.855191376330956,3
12,-1,38,0,8,-1,2.40420983819336,0.998291727082791,0.914599953537119,0.362922996519394,3
13,-1,38,0,17,-1,3.1998102367966,1.15983860257114,0.864347810918198,0.714511967932147,3
14,-1,38,0,12,-1,2.85352527119692,0.984896560285353,0.792036349963593,1.34268901349053,4
15,-1,38,0,19,-1,3.27164885284625,0.925411163046471,0.840629749561791,0.827704118443175,2
16,-1,38,0,6,-1,2.57139225470101,1.04747222005001,0.9727616862124,1.17837772472536,3
17,-1,38,0,1,-1,2.23666613259309,0.943580670894348,0.757710191140244,0.381093812863514,3
18,-1,38,0,2,-1,2.99672347977301,0.998771636978913,0.771472636116999,0.628755808081826,1
19,-1,38,0,5,-1,3.09852834500368,0.969995561609996,1.00335537377387,1.21666953959336,1
20,-1,38,0,20,-1,2.99600845257865,0.859532096459918,0.984735174370727,1.20829770719603,2
21,-1,38,1,4,-1,2.66504783743821,0.86110500535174,0.942813851988469,0.762127970827145,6
22,-1,38,1,3,-1,2.88327055592893,0.877259694949558,0.942636985090375,0.781562851647441,5
23,-1,38,1,16,-1,3.74697970110609,1.04463617583539,1.02193586446201,1.01885399604977,4
24,-1,38,1,14,-1,2.17672629029071,1.23038915834719,1.09055567923266,0.366103349727641,6
25,-1,38,1,7,-1,3.572918664804,1.05375882847278,0.853440771560978,0.991380578936877,6
26,-1,38,1,18,-1,1.98669188520429,1.08809521571897,0.978207276987425,1.01113690566552,6
27,-1,38,1,10,-1,2.48099105593648,1.09499793253481,0.897793391370278,0.769278775109105,3
28,-1,38,1,15,-1,2.58424673142859,0.902388854810095,0.866203499702494,0.42426234058863,6
29,-1,38,1,9,-1,2.29547718965682,1.04530146369615,0.680580077522208,0.873107655909999,6
30,-1,38,1,13,-1,2.49608292055623,0.937860226452395,0.862963809230344,0.576605041870597,6
31,-1,38,1,11,-1,3.44255126704334,0.845498793092949,0.9979166571759,0.855191376330956,6
32,-1,38,1,8,-1,2.40420983819336,0.998291727082791,0.914599953537119,0.362922996519394,3
33,-1,38,1,17,-1,3.1998102367966,1.15983860257114,0.864347810918198,0.714511967932147,5
34,-1,38,1,12,-1,2.85352527119692,0.984896560285353,0.792036349963593,1.34268901349053,6
35,-1,38,1,19,-1,3.27164885284625,0.925411163046471,0.840629749561791,0.827704118443175,6
36,-1,38,1,6,-1,2.57139225470101,1.04747222005001,0.9727616862124,1.17837772472536,6
37,-1,38,1,1,-1,2.23666613259309,0.943580670894348,0.757710191140244,0.381093812863514,6
38,-1,38,1,2,-1,2.99672347977301,0.998771636978913,0.771472636116999,0.628755808081826,6
39,-1,38,1,5,-1,3.09852834500368,0.969995561609996,1.00335537377387,1.21666953959336,6
40,-1,38,1,20,-1,2.99600845257865,0.859532096459918,0.984735174370727,1.20829770719603,6
1,1,38,0,4,-1,3.13512961171957,0.9381180106758,0.942813851988469,0.762127970827145,1
2,1,38,0,3,-1,3.39184414309844,0.955717496423069,0.942636985090375,0.781562851647441,6
3,1,38,0,16,-1,4.40790099540651,1.1380633082656,1.02193586446201,1.01885399604977,2
4,1,38,0,14,-1,2.56067412878367,1.34042912584657,1.09055567923266,0.366103349727641,6
5,1,38,0,7,-1,4.2031377256853,1.14800184618036,0.853440771560978,0.991380578936877,3
6,1,38,0,18,-1,2.33711998380268,1.18540911137682,0.978207276987425,1.01113690566552,2
7,1,38,0,10,-1,2.91860746985867,1.19292917330573,0.897793391370278,0.769278775109105,3
8,1,38,0,15,-1,3.04007618095116,0.98309408500612,0.866203499702494,0.42426234058863,2
9,1,38,0,9,-1,2.70037123132383,1.13878809620736,0.680580077522208,0.873107655909999,3
10,1,38,0,13,-1,2.93636135442343,1.02173784203251,0.862963809230344,0.576605041870597,1
11,1,38,0,11,-1,4.04977511681178,0.921116055388801,0.9979166571759,0.855191376330956,4
12,1,38,0,8,-1,2.82828298637708,1.08757403947788,0.914599953537119,0.362922996519394,3
13,1,38,0,17,-1,3.76421754399259,1.26356887462823,0.864347810918198,0.714511967932147,2
14,1,38,0,12,-1,3.35685215471372,1.07298087470636,0.792036349963593,1.34268901349053,2
15,1,38,0,19,-1,3.84872761142114,1.0081753954963,0.840629749561791,0.827704118443175,2
16,1,38,0,6,-1,3.02495433208013,1.14115299435531,0.9727616862124,1.17837772472536,1
17,1,38,0,1,-1,2.63118662461362,1.02796989494906,0.757710191140244,0.381093812863514,1
18,1,38,0,2,-1,3.52530877216927,1.08809687015969,0.771472636116999,0.628755808081826,2
19,1,38,0,5,-1,3.6450707678521,1.05674720384446,1.00335537377387,1.21666953959336,3
20,1,38,0,20,-1,3.52446762294158,0.936404428532623,0.984735174370727,1.20829770719603,3
21,1,38,1,4,-1,3.13512961171957,0.9381180106758,0.942813851988469,0.762127970827145,6
22,1,38,1,3,-1,3.39184414309844,0.955717496423069,0.942636985090375,0.781562851647441,6
23,1,38,1,16,-1,4.40790099540651,1.1380633082656,1.02193586446201,1.01885399604977,6
24,1,38,1,14,-1,2.56067412878367,1.34042912584657,1.09055567923266,0.366103349727641,6
25,1,38,1,7,-1,4.2031377256853,1.14800184618036,0.853440771560978,0.991380578936877,6
26,1,38,1,18,-1,2.33711998380268,1.18540911137682,0.978207276987425,1.01113690566552,3
27,1,38,1,10,-1,2.91860746985867,1.19292917330573,0.897793391370278,0.769278775109105,6
28,1,38,1,15,-1,3.04007618095116,0.98309408500612,0.866203499702494,0.42426234058863,6
29,1,38,1,9,-1,2.70037123132383,1.13878809620736,0.680580077522208,0.873107655909999,6
30,1,38,1,13,-1,2.93636135442343,1.02173784203251,0.862963809230344,0.576605041870597,6
31,1,38,1,11,-1,4.04977511681178,0.921116055388801,0.9979166571759,0.855191376330956,6
32,1,38,1,8,-1,2.82828298637708,1.08757403947788,0.914599953537119,0.362922996519394,6
33,1,38,1,17,-1,3.76421754399259,1.26356887462823,0.864347810918198,0.714511967932147,6
34,1,38,1,12,-1,3.35685215471372,1.07298087470636,0.792036349963593,1.34268901349053,6
35,1,38,1,19,-1,3.84872761142114,1.0081753954963,0.840629749561791,0.827704118443175,6
36,1,38,1,6,-1,3.02495433208013,1.14115299435531,0.9727616862124,1.17837772472536,6
37,1,38,1,1,-1,2.63118662461362,1.02796989494906,0.757710191140244,0.381093812863514,5
38,1,38,1,2,-1,3.52530877216927,1.08809687015969,0.771472636116999,0.628755808081826,6
39,1,38,1,5,-1,3.6450707678521,1.05674720384446,1.00335537377387,1.21666953959336,6
40,1,38,1,20,-1,3.52446762294158,0.936404428532623,0.984735174370727,1.20829770719603,6
1,-1,39,0,4,-1,3.95725313260911,0.96760102467475,1.72742590095336,0.720024604684558,2
2,-1,39,0,3,-1,4.28128579131891,0.985753624080169,1.7271018449797,0.739459485504854,4
3,-1,39,0,16,-1,5.56378274030461,1.1738301692228,1.87239345037374,0.976750629907186,4
4,-1,39,0,14,-1,3.23215846638072,1.38255590545446,1.99811884685942,0.323999983585055,4
5,-1,39,0,7,-1,5.30532449745605,1.18408105382437,1.56367631915328,0.94927721279429,3
6,-1,39,0,18,-1,2.94998182614652,1.22266394821768,1.79227382288164,0.969033539522931,3
7,-1,39,0,10,-1,3.68395249427017,1.23042034937961,1.64493930025197,0.727175408966518,4
8,-1,39,0,15,-1,3.83727388668977,1.01399059945385,1.58706022161927,0.382158974446043,3
9,-1,39,0,9,-1,3.40848827251599,1.17457773567727,1.24696052259433,0.831004289767412,4
10,-1,39,0,13,-1,3.70636197139266,1.05384884593296,1.58112445262218,0.53450167572801,3
11,-1,39,0,11,-1,5.11174568587481,0.950064734815733,1.82838539862642,0.813088010188369,3
12,-1,39,0,8,-1,3.56994226519617,1.12175413224438,1.67573232554721,0.320819630376807,4
13,-1,39,0,17,-1,4.75130648892588,1.30328010327469,1.58366022398099,0.672408601789561,5
14,-1,39,0,12,-1,4.23711787075383,1.10670233596131,1.45117098411109,1.30058564734795,3
15,-1,39,0,19,-1,4.85797759043904,1.03986016112339,1.54020393256031,0.785600752300588,3
16,-1,39,0,6,-1,3.81818664270725,1.17701695744379,1.78229639782479,1.13627435858277,2
17,-1,39,0,1,-1,3.32116141986886,1.06027675875338,1.3882785099428,0.338990446720927,2
18,-1,39,0,2,-1,4.4497487854831,1.12229339436033,1.41349409609817,0.586652441939239,4
19,-1,39,0,5,-1,4.60091591133709,1.08995847604022,1.83835022879886,1.17456617345077,2
20,-1,39,0,20,-1,4.44868706210048,0.965833588362118,1.80423425281688,1.16619434105345,2
21,-1,39,1,4,-1,3.95725313260911,0.96760102467475,1.72742590095336,0.720024604684558,6
22,-1,39,1,3,-1,4.28128579131891,0.985753624080169,1.7271018449797,0.739459485504854,6
23,-1,39,1,16,-1,5.56378274030461,1.1738301692228,1.87239345037374,0.976750629907186,6
24,-1,39,1,14,-1,3.23215846638072,1.38255590545446,1.99811884685942,0.323999983585055,6
25,-1,39,1,7,-1,5.30532449745605,1.18408105382437,1.56367631915328,0.94927721279429,6
26,-1,39,1,18,-1,2.94998182614652,1.22266394821768,1.79227382288164,0.969033539522931,5
27,-1,39,1,10,-1,3.68395249427017,1.23042034937961,1.64493930025197,0.727175408966518,6
28,-1,39,1,15,-1,3.83727388668977,1.01399059945385,1.58706022161927,0.382158974446043,6
29,-1,39,1,9,-1,3.40848827251599,1.17457773567727,1.24696052259433,0.831004289767412,6
30,-1,39,1,13,-1,3.70636197139266,1.05384884593296,1.58112445262218,0.53450167572801,6
31,-1,39,1,11,-1,5.11174568587481,0.950064734815733,1.82838539862642,0.813088010188369,6
32,-1,39,1,8,-1,3.56994226519617,1.12175413224438,1.67573232554721,0.320819630376807,6
33,-1,39,1,17,-1,4.75130648892588,1.30328010327469,1.58366022398099,0.672408601789561,6
34,-1,39,1,12,-1,4.23711787075383,1.10670233596131,1.45117098411109,1.30058564734795,6
35,-1,39,1,19,-1,4.85797759043904,1.03986016112339,1.54020393256031,0.785600752300588,6
36,-1,39,1,6,-1,3.81818664270725,1.17701695744379,1.78229639782479,1.13627435858277,5
37,-1,39,1,1,-1,3.32116141986886,1.06027675875338,1.3882785099428,0.338990446720927,5
38,-1,39,1,2,-1,4.4497487854831,1.12229339436033,1.41349409609817,0.586652441939239,6
39,-1,39,1,5,-1,4.60091591133709,1.08995847604022,1.83835022879886,1.17456617345077,4
40,-1,39,1,20,-1,4.44868706210048,0.965833588362118,1.80423425281688,1.16619434105345,6
1,1,39,0,4,-1,2.20972221451891,1.2773869167439,1.72742590095336,0.720024604684558,4
2,1,39,0,3,-1,2.39066140142116,1.30135122888709,1.7271018449797,0.739459485504854,2
3,1,39,0,16,-1,3.1068051261866,1.54964211736806,1.87239345037374,0.976750629907186,2
4,1,39,0,14,-1,1.80483080679194,1.82519321523889,1.99811884685942,0.323999983585055,3
5,1,39,0,7,-1,2.96248256161732,1.56317491191993,1.56367631915328,0.94927721279429,3
6,1,39,0,18,-1,1.64726393668052,1.61411045585933,1.79227382288164,0.969033539522931,1
7,1,39,0,10,-1,2.05711168606844,1.62435013638115,1.64493930025197,0.727175408966518,3
8,1,39,0,15,-1,2.1427260441692,1.33862851776024,1.58706022161927,0.382158974446043,4
9,1,39,0,9,-1,1.90329301697712,1.55062902373131,1.24696052259433,0.831004289767412,2
10,1,39,0,13,-1,2.06962509316016,1.39124772885904,1.58112445262218,0.53450167572801,3
11,1,39,0,11,-1,2.85438854137727,1.25423623101404,1.82838539862642,0.813088010188369,2
12,1,39,0,8,-1,1.99344860275663,1.48089348377245,1.67573232554721,0.320819630376807,3
13,1,39,0,17,-1,2.65312001652143,1.72053657480916,1.58366022398099,0.672408601789561,5
14,1,39,0,12,-1,2.36599812313918,1.46102272386709,1.45117098411109,1.30058564734795,2
15,1,39,0,19,-1,2.71268494571902,1.37278044482096,1.54020393256031,0.785600752300588,4
16,1,39,0,6,-1,2.13206776540139,1.55384918358246,1.78229639782479,1.13627435858277,2
17,1,39,0,1,-1,1.85452987755895,1.39973359393089,1.3882785099428,0.338990446720927,4
18,1,39,0,2,-1,2.48473079957551,1.48160539534968,1.41349409609817,0.586652441939239,4
19,1,39,0,5,-1,2.56914221954558,1.43891817141875,1.83835022879886,1.17456617345077,2
20,1,39,0,20,-1,2.48413793536753,1.27505362030832,1.80423425281688,1.16619434105345,3
21,1,39,1,4,-1,2.20972221451891,1.2773869167439,1.72742590095336,0.720024604684558,5
22,1,39,1,3,-1,2.39066140142116,1.30135122888709,1.7271018449797,0.739459485504854,5
23,1,39,1,16,-1,3.1068051261866,1.54964211736806,1.87239345037374,0.976750629907186,6
24,1,39,1,14,-1,1.80483080679194,1.82519321523889,1.99811884685942,0.323999983585055,5
25,1,39,1,7,-1,2.96248256161732,1.56317491191993,1.56367631915328,0.94927721279429,4
26,1,39,1,18,-1,1.64726393668052,1.61411045585933,1.79227382288164,0.969033539522931,4
27,1,39,1,10,-1,2.05711168606844,1.62435013638115,1.64493930025197,0.727175408966518,5
28,1,39,1,15,-1,2.1427260441692,1.33862851776024,1.58706022161927,0.382158974446043,3
29,1,39,1,9,-1,1.90329301697712,1.55062902373131,1.24696052259433,0.831004289767412,5
30,1,39,1,13,-1,2.06962509316016,1.39124772885904,1.58112445262218,0.53450167572801,5
31,1,39,1,11,-1,2.85438854137727,1.25423623101404,1.82838539862642,0.813088010188369,6
32,1,39,1,8,-1,1.99344860275663,1.48089348377245,1.67573232554721,0.320819630376807,4
33,1,39,1,17,-1,2.65312001652143,1.72053657480916,1.58366022398099,0.672408601789561,5
34,1,39,1,12,-1,2.36599812313918,1.46102272386709,1.45117098411109,1.30058564734795,2
35,1,39,1,19,-1,2.71268494571902,1.37278044482096,1.54020393256031,0.785600752300588,5
36,1,39,1,6,-1,2.13206776540139,1.55384918358246,1.78229639782479,1.13627435858277,4
37,1,39,1,1,-1,1.85452987755895,1.39973359393089,1.3882785099428,0.338990446720927,5
38,1,39,1,2,-1,2.48473079957551,1.48160539534968,1.41349409609817,0.586652441939239,5
39,1,39,1,5,-1,2.56914221954558,1.43891817141875,1.83835022879886,1.17456617345077,3
40,1,39,1,20,-1,2.48413793536753,1.27505362030832,1.80423425281688,1.16619434105345,5
1,-1,40,0,4,-1,2.61100944797251,0.888052522453245,0.872055692592592,0.716604338063766,2
2,-1,40,0,3,-1,2.82480732872246,0.904712758728299,0.871892099551411,0.736039218884062,2
3,-1,40,0,16,-1,3.67100329814476,1.0773271380737,0.945239599724858,0.973330363286393,2
4,-1,40,0,14,-1,2.1325894529017,1.26889309535836,1.00870949886686,0.320579716964262,2
5,-1,40,0,7,-1,3.50047164617054,1.08673527603104,0.789390059936738,0.945856946173497,1
6,-1,40,0,18,-1,1.94640831943378,1.12214619005012,0.904792841803533,0.965613272902139,2
7,-1,40,0,10,-1,2.43068473157778,1.12926492126407,0.830414016579421,0.723755142345725,2
8,-1,40,0,15,-1,2.53184672217299,0.930628313350078,0.801194945604622,0.378738707825251,2
9,-1,40,0,9,-1,2.24893247528369,1.07801324552777,0.629502557282759,0.827584023146619,1
10,-1,40,0,13,-1,2.44547058290703,0.967209730094896,0.79819839383301,0.531081409107218,2
11,-1,40,0,11,-1,3.37274766970794,0.87195792762889,0.923023033431054,0.809667743567576,4
12,-1,40,0,8,-1,2.35546038395525,1.02953238091788,0.845959246615651,0.317399363756014,6
13,-1,40,0,17,-1,3.13492862778257,1.19613472253737,0.799478526223837,0.668988335168768,3
14,-1,40,0,12,-1,2.79566518036141,1.01571802426077,0.732594038864904,1.29716538072715,1
15,-1,40,0,19,-1,3.20531059338932,0.954371084295485,0.777540504864168,0.782180485679795,5
16,-1,40,0,6,-1,2.5192528918811,1.08025193377566,0.899755942499525,1.13285409196198,2
17,-1,40,0,1,-1,2.19131391268923,0.973109190770026,0.700844057525952,0.335570180100135,6
18,-1,40,0,2,-1,2.93595980107048,1.03002730916838,0.713573631302005,0.583232175318447,1
19,-1,40,0,5,-1,3.03570039905628,1.00035071205322,0.928053574464852,1.17114590682998,1
20,-1,40,0,20,-1,2.93525927227178,0.886430390773263,0.910830820628051,1.16277407443265,1
21,-1,40,1,4,-1,2.61100944797251,0.888052522453245,0.872055692592592,0.716604338063766,6
22,-1,40,1,3,-1,2.82480732872246,0.904712758728299,0.871892099551411,0.736039218884062,4
23,-1,40,1,16,-1,3.67100329814476,1.0773271380737,0.945239599724858,0.973330363286393,6
24,-1,40,1,14,-1,2.1325894529017,1.26889309535836,1.00870949886686,0.320579716964262,6
25,-1,40,1,7,-1,3.50047164617054,1.08673527603104,0.789390059936738,0.945856946173497,6
26,-1,40,1,18,-1,1.94640831943378,1.12214619005012,0.904792841803533,0.965613272902139,6
27,-1,40,1,10,-1,2.43068473157778,1.12926492126407,0.830414016579421,0.723755142345725,6
28,-1,40,1,15,-1,2.53184672217299,0.930628313350078,0.801194945604622,0.378738707825251,6
29,-1,40,1,9,-1,2.24893247528369,1.07801324552777,0.629502557282759,0.827584023146619,6
30,-1,40,1,13,-1,2.44547058290703,0.967209730094896,0.79819839383301,0.531081409107218,6
31,-1,40,1,11,-1,3.37274766970794,0.87195792762889,0.923023033431054,0.809667743567576,6
32,-1,40,1,8,-1,2.35546038395525,1.02953238091788,0.845959246615651,0.317399363756014,6
33,-1,40,1,17,-1,3.13492862778257,1.19613472253737,0.799478526223837,0.668988335168768,5
34,-1,40,1,12,-1,2.79566518036141,1.01571802426077,0.732594038864904,1.29716538072715,6
35,-1,40,1,19,-1,3.20531059338932,0.954371084295485,0.777540504864168,0.782180485679795,6
36,-1,40,1,6,-1,2.5192528918811,1.08025193377566,0.899755942499525,1.13285409196198,4
37,-1,40,1,1,-1,2.19131391268923,0.973109190770026,0.700844057525952,0.335570180100135,6
